,Numéro d'autorisation,Nom,Adresse,Code Postal,Commune,X,Y
3782,442160,Apotheek Pijcke,Frans Van Ryhovelaan 221 ,9000,Gent,603821.375,695966.4375
3783,442407,Apo Coop Gentbrugge Kerkstraat,Kerkstraat 196 ,9050,Gent,606365.875,692777.0625
3784,238808,Boeyckens,Hendrik I Lei I 108 ,1800,Vilvoorde,654362.5,680350
3785,116201,Medigrex,Bredabaan 403 ,2990,Wuustwezel,665691.5625,731364.375
3786,135004,Multipharma Cv,Bochtestraat 23 ,2260,Westerlo,684811.6875,700715.125
3787,238813,Multipharma Cv,Lange Molensstraat 33 ,1800,Vilvoorde,653830.75,679755.5625
3788,214019,Pharmacie Hippocrate,Avenue Hippocrate 10 ,1200,Woluwe-saint-lambert,655854.5625,671320.8125
3789,531402,Pharmacie Parisis,Rue De Dour 549 ,7300,Boussu,608453.875,622280.0625
3790,533803,Meurant Paul-emile,Chaussée Du Roeulx 1190 ,7021,Mons,626983.0625,628123.875
3791,515002,Pratte Céline,Place De Quevaucamps 76 ,7972,Beloeil,601139.3125,634451.25
3792,922401,Pharmacie Angely,Chaussée De Louvain 652 ,5020,Namur,687383.625,631817
3793,271605,Centre Pharmaceutique De Louvain-la-neuve,Traverse D'esope 5-7 ,1348,Ottignies-louvain-la-neuve,667406.375,650961.8125
3794,351401,Apotheek Hanne Martens,Marktstraat 32-34 ,8460,Oudenburg,554728.9375,709138.25
3795,342808,Debaeke,Guido Gezellelaan 60 ,8930,Menen,561277.125,666430.875
3796,272303,Pharmacie De Buijl,Rue Du Pont 62 ,1430,Rebecq,633409.0625,650110.375
3797,332401,Apotheek Regheere Bvba,Prof. Rubrechtstraat 23 ,8972,Poperinge,527326.5625,680190.125
3798,343601,Apotheek Vijve,A. Biebuyckstraat 13 ,8793,Waregem,582179.25,677790.25
3799,360601,Sap-decloedt,Bruggestraat 2 ,8830,Hooglede,559707.875,686153.875
3800,350501,Apocare Cremers Nv,Nieuwpoortse Steenweg 72 ,8470,Gistel,551283.125,705550.375
3801,624003,Pharmacie Populaire La Sauvegarde,Grand 'rue 133 ,4870,Trooz,742953.0625,641528.25
3802,211621,Pharmacie Wielemans,Avenue Wielemans-ceuppens 18 ,1190,Forest,647060.25,668218.6875
3803,841002,Multipharma,Rue Du Collège 30a ,6830,Bouillon,700477.1875,553739.1875
3804,211623,Multipharma Cv,Sint-denijsplein 61 ,1190,Vorst,646350.5,666561.0625
3805,274303,Pharmacie De L’infante,Rue De L’infante 125 ,1410,Waterloo,651036.3125,655468.9375
3806,853901,Multipharma,Grand' Rue 101 ,6730,Tintigny,732498.8125,541957.5625
3807,510409,Multipharma,Grand' Place 10 ,7800,Ath,608085.5,646872.6875
3808,270411,Multipharma,Grand'place 41 ,1400,Nivelles,646762.75,642893.8125
3809,121701,Keersmaekers,Nieuwendijk 7 ,2222,Heist-op-den-berg,675502.5,699042.1875
3810,274311,Pharmacie De La Drève,Drève Richelle 122 ,1410,Waterloo,653006.4375,655140.4375
3811,626390,Pharmacie Bayard,Place Xavier Neujean 13 E,4000,Liège,734868.8125,648729.5
3812,540703,Pharmacie Lefebvre Nathalie,Rue De La Coquinie 28 ,7700,Mouscron,568879.1875,660593.0625
3813,525008,Pharmacie Valérie Verdinne,Chaussée De Thuin 150 ,6032,Charleroi,652982.25,617964.875
3814,238821,Multipharma Cv,Mechelsesteenweg 30 ,1800,Vilvoorde,653905.875,680202.75
3815,210727,Reine Pharma,Bergstraat 25 ,1000,Brussel,649125.3125,670753.75
3816,132102,Pharma Meerhout,Veldstraat 21 ,2450,Meerhout,699764.3125,702689.875
3817,210118,Lenapharm Pharmacie De L'orient,Rue Abbe Cuylits 2 ,1070,Anderlecht,647645,670537.8125
3818,460310,t Apotheekhuis,Kallobaan 87 ,9120,Beveren-waas,642105.875,712339
3819,564601,Pharmacie Gaye Depuis 1833,Chaussée De Chimay 1 ,6591,Momignies,638651.8125,582362.125
3820,210838,Pharmacie Saber,Boulevard Emile Bockstael 276 ,1020,Bruxelles,648511.6875,674262.25
3821,412701,Apotheek De Craene,Kerkstraat 22 A,9550,Herzele,616425.4375,675338.5
3822,578125,Pharmacie D'havinnes,Grand Chemin 162 ,7531,Tournai,586451.75,645298.375
3823,554301,Pharmacie Pharmavie Thieu Sprl,Rue Manoir Saint Jean 1 B,7070,Le Roeulx,630615.125,628877.125
3824,344108,Apotheek Paul Vanderhaegen,Churchillaan 15 ,8790,Waregem,584529.6875,675954.5625
3825,440801,Apotheek Vanhuysse Beervelde,Beerveldedorp 55 ,9080,Lochristi,615618.875,696790.25
3826,410219,Apotheek Renneboog Nathalie,Nieuwstraat 9 ,9300,Aalst,626721.4375,680957.875
3827,410220,Bourguignon - Deraeve,Dirk Martensstraat 99 ,9300,Aalst,626267.6875,681220.75
3828,371503,Apotheek Verdonck-verpoort Bvba,Kortrijkstraat 19 ,8700,Tielt,576834.5,688168
3829,361501,Apotheek Mieke Bouttelisier,Meensesteenweg 105 ,8800,Roeselare,562361.625,681675.3125
3830,410227,Wijmenput,Hertshage 89 ,9300,Aalst,626953.875,681944.9375
3831,410228,Apotheek By Medi-market Group-aalst,Gentsesteenweg 442 A Bus 1,9300,Aalst,624262.875,681274.4375
3832,410501,Ilse Caudron,Baardegem-dorp 87 ,9310,Aalst,633772.4375,682420.1875
3833,410701,Apotheek Baele,Wettersesteenweg 154 ,9520,Sint-lievens-houtem,614188.1875,681562.0625
3834,411101,Van Der Weeën,Stationsstraat 27 ,9470,Denderleeuw,629210.125,675764.5625
3835,411201,Kathleen Holvoet,Edingsesteenweg 398 ,9400,Ninove,625805.25,665219.4375
3836,244002,Apotheek Demeer Nv,Naamsesteenweg 224 ,3001,Leuven,673012.5,672345.1875
3837,351313,Apotheek De Olifant,Kerkstraat 16 ,8400,Oostende,548750.875,714480.75
3838,211228,Pharmacity Chasse,Rue Général Fivé 2 ,1040,Etterbeek,651726.25,668703.75
3839,210706,Pharmacie Du Luxembourg,Rue Du Luxembourg 41 ,1050,Ixelles,650175.3125,669880.1875
3840,244003,Sephabel Nv,Naamsesteenweg 160 ,3001,Leuven,673014.3125,672688.4375
3841,210768,Pharmacie Universelle,Rue Antoine Dansaert 1 ,1000,Bruxelles,648537.4375,670972.0625
3842,210823,Pharmacie Capucine,Rue Marie-christine 3 ,1020,Bruxelles,649290.625,673701.9375
3843,210831,Pharmacie Stiénon,Avenue Stiénon 65 ,1020,Bruxelles,647296.5625,675668.9375
3844,310209,De Zeven Torentjes,Odegemstraat 29 ,8310,Brugge,571219.875,709175.75
3845,651922,Pharmacie A. Gerion,Rue De Rotheux 218 ,4100,Seraing,730368.4375,641867.6875
3846,350504,Apotheek Moerdijk Bvba,Provincieweg 87 ,8470,Gistel,551818.75,702587.8125
3847,713601,Apotheek Vanroye,Linkhoutstraat 175 ,3560,Lummen,704290.3125,684234.0625
3848,110322,Apotheek Paleis,Paleisstraat 98-102 ,2018,Antwerpen,652043.125,710690.8125
3849,110329,Apotheek Markgrave,Markgravelei 32 ,2018,Antwerpen,652180.625,709976.4375
3850,524801,Familia,Rue De Gozée 349 ,6110,Montigny-le-tilleul,650371.6875,618871.0625
3851,110349,Apotheek Bek,Belgielei 66 ,2018,Antwerpen,653559.5625,710834.5
3852,110344,Cuypers,Putsebaan 24 ,2040,Antwerpen,646344.4375,727687.8125
3853,110340,Apotheek Thaey,Carnotstraat 26 ,2060,Antwerpen,653805.9375,712070
3854,110605,Apotheek Coppens Dercon Bvba,Statiestraat 160 ,2600,Antwerpen,654308.125,709996.9375
3855,110343,Apotheek Suykerbuyk,Monnikenhofstraat 105 ,2040,Antwerpen,646660.3125,726224.1875
3856,712221,Multipharma Cv,Kempische Steenweg 185 ,3500,Hasselt,718654.4375,682400.25
3857,232713,Apotheek Beaujean Don Bosco,Lampstraat 2 ,1500,Halle,639809.8125,659181.5
3858,350705,Apotheek Candide Jacobs Bvba,Driftweg 7 ,8420,De Haan,556775.75,718842.125
3859,431802,Vitafarma,Groenplein 20 ,9060,Zelzate,609879.4375,709655.1875
3860,261902,Apotheek Daenen,Steenweg Op Gelrode 46 ,3110,Rotselaar,675938,683941.75
3861,211805,Channourri Fatima,Fr Beeckmansstraat 31 ,1083,Ganshoren,645930.5,673310.9375
3862,454112,Goed,Aimé Delhayeplein 16 ,9600,Ronse,595455.8125,660108.625
3863,454401,Velghe,Zottegemstraat 24 ,9688,Maarkedal,601442.8125,666493.5
3864,113705,Dehaen,Sint-benedictusstraat 20 ,2640,Mortsel,656530.625,706229.1875
3865,213254,Multipharma Cv,Milcampslaan 84 ,1030,Schaarbeek,651786.6875,671119.1875
3866,111306,Holsbeek Brasschaat Nv,Bredabaan 276 ,2930,Brasschaat,658579.8125,720077.125
3867,360901,Apotheek Degezelle,Kachtemsplein 9 ,8870,Izegem,567303.875,680854.5
3868,263211,Apotheek Vanoppre,Vierde Lansierslaan 76 ,3300,Tienen,689342.625,666536.0625
3869,235302,Apotheek De Pril Paul Bvba,Krekelendries 17 ,1785,Merchtem,640181.6875,683190.3125
3870,351320,Apo Coop Oostende Centrum,Alfons Pieterslaan 38 ,8400,Oostende,548413.0625,713879.25
3871,313403,Apotheek Depuydt  Bv,Burg 37 ,8820,Torhout,561195.125,695915.375
3872,246324,Apotheek  Hoogmartens Nv,Mechelsestraat 130 ,3000,Leuven,673195.625,674926.5
3873,422104,Macharis,Van Langenhovestraat 152 ,9200,Dendermonde,631287.625,689783.625
3874,112515,Goed,Verenigde Natielaan 45 ,2660,Antwerpen,648988.3125,706037.6875
3875,460102,Apotheek La Farma,Rupelmondestraat 100 A,9150,Kruibeke,644902.1875,703540.25
3876,110330,Apotheken By Medi-market Group Antwerpen Wapper,Schuttershofstraat 48 ,2000,Antwerpen,652794.6875,711835.75
3877,321002,Apotheek Vanhee Bvba,Noordomstraat 21 ,8680,Koekelare,552421.4375,698753.875
3878,321004,Apotheek Vanhee Bvba,Bovekerkestraat 180 ,8680,Koekelare,551437.875,694770.875
3879,313901,Apotheek Dessein,De Smet De Naeyerlaan 9 ,8420,De Haan,560212.875,722059.8125
3880,220604,Apotheek Desmet Pharmacie,Mechelsesteenweg 157 ,1970,Wezembeek-oppem,658848.125,670048
3881,213211,Pharmacie Keereman,Avenue E. Demolder 123 ,1030,Schaerbeek,650975.9375,673631.125
3882,251414,Pharmacie Derasse,Rue De Hal 1 ,1421,Braine-l'alleud,646371.4375,648196.9375
3883,810203,Multipharma,Grand' Rue 102 ,6791,Aubange,756187.125,528968.5
3884,212407,Multipharma Cv,Belg. Onafhankelijkheidslaan 115 ,1081,Koekelberg,646437.375,672492.625
3885,212019,Multipharma Cv,Hogeschoollaan 10 ,1050,Elsene,651446.75,667205.5
3886,713506,Apotheek Innesto,Lommelsesteenweg 217 ,3970,Leopoldsburg,712018.25,702975.4375
3887,265101,Apotheek Humblet Nv,Grote Markt 14 ,3440,Zoutleeuw,701796.625,669488.6875
3888,241701,Apoteek Bufar Nv,Groenstraat 13 ,3440,Zoutleeuw,701244.9375,673111.1875
3889,212823,Marie Astrid Pharma,Rue De Mérode 48 ,1060,Saint-gilles,647942.9375,669420.8125
3890,211809,Pharmacie Parc Elisabeth,Avenue De L'hopital Français 2 ,1083,Ganshoren,646179.375,672994.375
3891,522713,Marie Renaux,Chaussee De Lodelinsart 135 ,6060,Charleroi,657556,623945.0625
3892,340201,Apotheek Guido Dawyndt Bvba,Kerkstraat 83 ,8570,Anzegem,587121.6875,669956.9375
3893,720101,Apotheek Hulsbosch Bvba,Michielsplein 15 ,3930,Hamont-achel,727727.5,716675.0625
3894,721504,Multipharma Cv,Pastorijstraat 1 ,3530,Houthalen-helchteren,720404.9375,691653.6875
3895,314001,Apotheek Lefever - De Cloedt  Nv,Dorpsstraat 110 ,8300,Knokke-heist,575610.9375,723230.125
3896,244401,Apotheek De Vriendt Bvba,Kerselaarstraat 16 ,3320,Hoegaarden,682830.6875,664552.3125
3897,371802,Apotheek De Voldere,Markt 3 ,8750,Wingene,573553.25,694736
3898,213608,Multipharma Cv,Sint-jobplaats 13 ,1180,Ukkel,649787.6875,664834.5
3899,231605,Apotheek Maesschalck-d'haese,Bodegemstraat 94 ,1700,Dilbeek,640670.875,670575.8125
3900,232505,Apotheek Haemels Bvba,Westvaartdijk 150 ,1850,Grimbergen,653063.25,681954.3125
3901,411401,Apotheek Boel,Keppestraat 1/1 ,9320,Aalst,627942.9375,678805.375
3902,411403,Apotheek Mahieu,Hogeweg 2 ,9320,Aalst,628327.9375,678932.3125
3903,411501,Hds-farma,Zandstraat 109 ,9420,Erpe-mere,621246.625,681836.5
3904,110249,Lieve Hooft,Dambruggestraat 209 ,2060,Antwerpen,653700.8125,712842.3125
3905,111022,De Roma,Turnhoutsebaan 282 ,2140,Antwerpen,654968.6875,711527.6875
3906,113714,Marks,Antwerpsestraat 70 ,2640,Mortsel,655469.25,706939.5
3907,113710,Cole-van Deyck,Antwerpsestraat 148 ,2640,Mortsel,655206.8125,707122.25
3908,134801,Peeters - Dekeyser,Gebroeders De Winterstraat 32 ,2275,Lille,679455,716927.625
3909,410216,Lambrecht,Heilig Hartlaan 10 ,9300,Aalst,627147.3125,682141.4375
3910,122108,Multipharma Cv,Antwerpsestraat 2 ,2500,Lier,664026.625,702433.875
3911,122621,Euro Apotheek Antverpia,Hendrik Consciencestraat 34 ,2800,Mechelen,657942.875,689904
3912,246202,Leven Dale Bvba,Tervuursesteenweg 375 ,3061,Bertem,666019.0625,671790.75
3913,371601,Apotheek De Bus,Wapenplaats 10 ,8720,Dentergem,581747.3125,680419
3914,134004,De Vries,Zegeplein 8 ,2300,Turnhout,690304.3125,723951.0625
3915,441102,Ackerman,Kortrijkstraat 3/2 ,9800,Deinze,591124.125,685752.5
3916,441701,Arnou,Oude-abdijstraat 48 ,9031,Gent,600274.4375,693478.125
3917,420606,Vertongen - De Munck,Mechelsesteenweg 40 ,9200,Dendermonde,631959.6875,691520.8125
3918,431003,Vercauteren Veerle,Stationsstraat 32-34 ,9990,Maldegem,585672.4375,711245.9375
3919,212613,n Osseveld Nv,Gentsesteenweg 356 ,1080,Sint-jans-molenbeek,646647.125,671876.4375
3920,361401,Phaverso Oostnieuwkerke,Roeselarestraat 46 ,8840,Staden,558319.75,682157.625
3921,715401,Apotheek Machiels Bvba,Diestersteenweg 394 ,3510,Hasselt,710118.75,682325.6875
3922,230204,Van Maele Frank,Gemeenteplein 17 ,1730,Asse,638089.75,677848.9375
3923,442106,Apo Coop Gent Brugse Poort,Fonteineplein 39 ,9000,Gent,602831.625,694866.0625
3924,110801,Vitam,Appelkantstraat 3 ,2530,Boechout,658502.375,705600.6875
3925,110625,Verdonck,Lappersbrug 21 ,2600,Antwerpen,654346.9375,708452.0625
3926,110624,Apotheek T. De Gendt Bvba,Oogststraat 9 ,2600,Antwerpen,654843.8125,707979.125
3927,111019,Van Praet,Turckstraat 39 ,2140,Antwerpen,654949.875,712407.5
3928,111316,Apotheek Nele Olyslager,Miksebaan 215 ,2930,Brasschaat,659789.375,720478.9375
3929,111307,Mahieu,Bredabaan 377 ,2930,Brasschaat,658547.8125,720003.0625
3930,111028,W. Gyselen,Lodewijk Van Berckenlaan 184 ,2140,Antwerpen,655532.5,709758.1875
3931,111708,Commuphar,Turnhoutsebaan 117 ,2100,Antwerpen,656457.5625,712271.125
3932,111706,Sportpaleis,Tweemontstraat 431 ,2100,Antwerpen,655196,713471.5
3933,111201,Bosmans - Konings,Akkerdonckstraat 2 ,2150,Borsbeek (antw.),658383.125,709247.5
3934,111202,Stockman Xavier,Herentalsebaan 1/1 ,2150,Borsbeek (antw.),657929.375,710414.4375
3935,111710,Bisschoppenhof,Bisschoppenhoflaan 226 ,2100,Antwerpen,655952.25,713531.6875
3936,111719,Roskams,Schotensesteenweg 8 ,2100,Antwerpen,657459.375,712175.5
3937,111725,Apotheek Smet & Van Assche Bvba,Drakenhoflaan 60 ,2100,Antwerpen,656300.6875,709602.5625
3938,820301,Multipharma,Rue Gustave Delperdange 3 ,6600,Bastogne,747157.375,578018.1875
3939,111727,Tarnaud Yves,De Grijspeerstraat 19 ,2100,Antwerpen,655882.3125,712979.3125
3940,111731,Apotheek Bosuil,Gysbrecht Van Deurnelaan 33 ,2100,Antwerpen,656464.625,713593.8125
3941,111735,Apotheek Samsom,Leon Stampelaan 1 ,2100,Antwerpen,656737.8125,709421.25
3942,111733,Apotheek Eksterlaar,Eksterlaar 75 ,2100,Antwerpen,656990.9375,709964.5
3943,112005,Somers Kristel,Oude Baan 5 ,2180,Antwerpen,655860.875,718778.875
3944,112003,Apotheek Laporte,Dorpstraat 18 ,2180,Antwerpen,653453.375,718758.9375
3945,637921,Apoteek Hasseltsepoort Sa,Pont De Sommeleville 1 ,4800,Verviers,756293.0625,643700.8125
3946,722505,Apotheek Grote Heide Bvba,Grote Heide 17 ,3910,Pelt,724717.875,715878.0625
3947,245207,Apotheek Monnissen Bvba,Diestsesteenweg 283 ,3010,Leuven,675213.4375,674974.5625
3948,332106,Apotheek Xavier Ameloot Bvba,Grote Markt 23 ,8970,Poperinge,534317,673016.1875
3949,340303,Apotheek Vantieghem - Van Burm Bvba,Kerkstraat 24 ,8580,Avelgem,584904.9375,663192.125
3950,321501,Apotheek Merkem Bvba,Kouterstraat 51 ,8650,Houthulst,543634.9375,683424.625
3951,342001,Apotheek Van Symaeys,Oudenaardsesteenweg 490 ,8581,Avelgem,588665.6875,665594.125
3952,236801,Apotheek De Smet F. Bvba,Dorpsstraat 24 ,1731,Asse,643870.5625,676679.3125
3953,454301,Browaeys,Grote Herreweg 104 ,9690,Kluisbergen,587629.1875,662646.9375
3954,460204,Remopharma,Marktstraat 23 ,9111,Sint-niklaas,629350.9375,707149.375
3955,442406,Czijz - Batselier,Brusselsesteenweg 541 ,9050,Gent,607262.1875,691549.8125
3956,442413,Apotheek Sara Tsjoen,Brusselsesteenweg 713 ,9050,Gent,607752.8125,691174.0625
3957,443102,Covemaeker,Kerkstraat 29 ,9910,Aalter,583114.625,703451.9375
3958,443601,Ann Bonte,Steenweg Op Deinze 101 ,9880,Aalter,586661.75,693615.5
3959,730103,Apotheek De Vylder Nv,Eduard Dompasstraat 41 ,3570,Alken,713639,673806.9375
3960,233102,Apotheek Van Dessel,Brusselbaan 90 ,1790,Affligem,631432.25,678133.4375
3961,444902,Vidafar Bvba,C. Van Der Cruyssenstraat 17 ,9850,Deinze,592517.6875,691899.4375
3962,446103,Kathleen Depoorter,Dendermondsesteenweg 268 ,9040,Gent,606590.875,693754.6875
3963,418105,Van De Keere,Hoogstraat 16 ,9620,Zottegem,610673.75,673324.8125
3964,382507,Apotheek Meeschaert-van Acker,Brugse Steenweg 58 ,8630,Veurne,531207.9375,697666.875
3965,452701,B D Farma/bertrand Veronique,Zuidlaan 66 ,9630,Zwalm,605279.1875,674142.9375
3966,453507,Geva,Markt 3 ,9700,Oudenaarde,596179.875,670648.4375
3967,232507,Beigem,Beigemsesteenweg 292 ,1852,Grimbergen,649855,682408.875
3968,232603,De Maeyer Groot-bijgaarden,Brusselstraat 456 ,1702,Dilbeek,641363.625,673689.5625
3969,442186,Notredame Colette,Zwijnaardsesteenweg 36 ,9000,Gent,604918.3125,691942.125
3970,442193,Aerts Marc,Ekkergemstraat 56 ,9000,Gent,603441.625,693643.625
3971,442199,Apotheek De Melkerij,Motje 36 ,9930,Lievegem,594124.3125,701194.4375
3972,442201,Apotheek Blindeman Ciska,Papegaaistraat 80 ,9000,Gent,603903,693600.625
3973,442206,Frapeja Pharma Bvba,Ottergemsesteenweg-zuid 808 C007,9000,Gent,605545.25,689698.8125
3974,442207,Apotheek Dok Noord,Dok-noord 7 8,9000,Gent,605416.25,695379.9375
3975,442210,Cattebeke Stefan,Sint-michielsstraat 15 ,9000,Gent,604340.125,693959.0625
3976,213616,Pharmacie Du Bourdon,Rue Du Château D'or 14 ,1180,Uccle,647462.0625,664243.4375
3977,213637,Multipharma Cv,Vanderkinderestraat 190 ,1180,Ukkel,648475.625,667059.4375
3978,251902,Envergure Invest,Rue Du Chateau 51 ,1480,Tubize,639731.8125,652928.5625
3979,722901,Apotheek Geusens Bvba,Dorpstraat 61 ,3900,Pelt,723692.1875,711996.6875
3980,616501,Pharmacie Billen,Rue Du Tige De Strée 36 ,4577,Modave,716426,630874.25
3981,711617,De Voorzorg Cvba,Winterslagstraat 34 ,3600,Genk,729398.5,684544.5
3982,212839,Bayna Majda,Chaussée De Waterloo 124 ,1060,Saint-gilles,648292.4375,668685.75
3983,250501,Cavalier,Rue Eglise Saint-sulpice 9 ,1320,Beauvechain,678497.4375,663387
3984,442002,Van Der Heggen Françoise,Baaigemstraat 123 ,9890,Gavere,601154.0625,680334.5625
3985,442110,Apotheek De Klosse,Grote Steenweg Zuid 49 ,9052,Gent,602108.75,687614.1875
3986,442111,Broekaert,Zwijnaardsesteenweg 266 ,9000,Gent,604656.25,691279
3987,442114,Apotheek Brabantdam,Brabantdam 73 ,9000,Gent,605268.875,693503.25
3988,442125,Vyncke Pascale,Palinghuizen 72 ,9000,Gent,603141.875,695290.5
3989,722506,Apotheek Boseind,Boseind 18 ,3910,Pelt,724812.5,713093.4375
3990,120101,Apotheek De Bauw Ingrid,Beerzelplein 24 ,2580,Putte,671196.1875,694214.3125
3991,120603,Apotheek Pijpelheide,Schrieksesteenweg 40 2,2221,Heist-op-den-berg,677294.75,691436.6875
3992,371202,Apotheek Vanoverschelde Bvba,Kasteelstraat 26 ,8755,Ruiselede,581706.4375,692677.5625
3993,131105,Multipharma Cv,Molenvest 4 ,2200,Herentals,682253.8125,707536.125
3994,370901,Apotheek Ooigem Nv,Oostrozebeeksestraat 8 ,8710,Wielsbeke,577380.3125,676453.125
3995,131801,Lb Farma: Leen Boeckmans,Leistraat 94 ,2460,Kasterlee,688228.25,712915.0625
3996,132001,Meer Apotheek,Meerdorp 48 ,2321,Hoogstraten,675706.9375,737431.3125
3997,132301,De Marck/cobbaert Isabelle,Leopoldstraat 7 ,2330,Merksplas,684501.875,727657.75
3998,132509,Cobra Apotheek Centrum,Statiestraat 51 ,2400,Mol,702377.9375,709103.875
3999,462117,Tereken,Dommeldreef 1 B,9100,Sint-niklaas,634494.5,704365
4000,716501,Apotheek De Neve Nv,Ringlaan 4 ,3550,Heusden-zolder,716050.8125,690837.5
4001,350302,Apotheek Buyse Nv,Stationsstraat 41 ,8480,Ichtegem,555846.6875,702994.4375
4002,461415,De Vriese G.,Heiendestraat 11 ,9160,Lokeren,621230.3125,697418.0625
4003,712401,Apotheek Huwaert Bvba,Jean Lenaersstraat 1 ,3971,Leopoldsburg,710450.5625,700233.0625
4004,237102,Apotheek Walraevens Nv,Nieuwbaan 24 ,1742,Ternat,632918.75,674481.125
4005,711105,Apotheek Lanoo Pascale Bvba,Heidestraat 82 A,3590,Diepenbeek,724556.3125,680164.75
4006,712002,Apotheek Loksbergen Bvba,Loksbergenstraat 61 ,3545,Halen,699022.4375,680502.8125
4007,722011,Moonen,Stationsstraat 247 ,3920,Lommel,715998.875,712129.125
4008,110265,City-pharma,Kammenstraat 61 ,2000,Antwerpen,652276,711866.6875
4009,320901,Apotheek Gies Bvba,Smissestraat 48 A,8650,Houthulst,547773.3125,688236.0625
4010,264001,Elbefar  Nv,Grote Vroente 60 ,3473,Kortenaken,694688.125,678344.625
4011,716701,Apotheek Panorama Thoen,Hoogstraat 25 ,3690,Zutendaal,734442.375,681012.75
4012,441702,Geremo Pharma,Oude Abdijstraat 22 ,9031,Gent,600375.875,693530.875
4013,271603,Pharmacie Wuiame,Rue Des Fusillés 5 ,1340,Ottignies-louvain-la-neuve,664449.9375,651014.9375
4014,650307,Pirotte Vinciane,Rue De L'egalite 222 ,4102,Seraing,732762.3125,643542.5
4015,625502,Pharmacie Bastin,Rue Du Huit Mai 14 ,4460,Grâce-hollogne,722698.5,646672.75
4016,626426,Pharmacie Swinnen,Rue Saint-leonard 518 ,4000,Liège,737396.3125,649983.6875
4017,950229,Familia,Rue De L'ange 41 ,5000,Namur,685279.625,628200.125
4018,531407,Familia,Rue F. Dorzée 14 ,7300,Boussu,609440.0625,624909.4375
4019,624711,Familia,Rue Belvaux 20 ,4030,Liège,737351.4375,646148.25
4020,340501,Apoteek Vanhoutte Nv,Bellegemsestraat 41 ,8510,Kortrijk,573402.125,663569.875
4021,110259,Het Eilandje,Kattendijkdok - Westkaai 41-45 ,2000,Antwerpen,652572.0625,713516.3125
4022,722104,Apotheek Bospoort,Bospoort 12 ,3680,Maaseik,749238.4375,699447.0625
4023,321102,Apotheek Mahieu Kortemark,Stationsplein 5 ,8610,Kortemark,556970.4375,691393.1875
4024,331110,Apotheek Dewulf Sophie Bvba,Boterstraat 44 ,8900,Ieper,545358.0625,672128.9375
4025,340702,Apotheek Declerck,Driekerkenstraat 5 ,8501,Kortrijk,569598.625,668680.6875
4026,441104,Apotheek De Stoop Deinze,Tolpoortstraat 74 ,9800,Deinze,591101,685891
4027,442226,Sorgeloose,Drieselstraat 4 ,9041,Gent,608506.75,698839.6875
4028,114603,Van Der Bruggen Alfons,Provinciale Steenweg 334-336 ,2627,Schelle,647655.375,701035.1875
4029,112801,Antverpia,Boechoutsesteenweg 13 ,2540,Hove,657272.1875,704933.25
4030,112702,Nagels,Hoge Weg 101 ,2940,Stabroek,652167.375,722248
4031,112701,Augustyns,Antwerpse Steenweg 7 ,2940,Stabroek,652727.8125,721899.5
4032,113511,Apotheek Kroonplein,Kroonplein 47 ,2170,Antwerpen,655631.4375,715712.25
4033,551904,Multipharma,Place D'aimeries 3 ,7110,La Louvière,634542.6875,630217.625
4034,344302,Apotheek Glorieux Cvba,Otegemstraat 42 ,8550,Zwevegem,577237.125,667399.5
4035,722801,Apotheek Paesen Bvba,Neeroeterenstraat 8 ,3680,Maaseik,740201.5,696312.8125
4036,714701,Apotheek Peeters Oudsbergen,Centrumstraat 33 ,3660,Oudsbergen,735307.3125,693448.3125
4037,350206,Apotheek Groenendijk Bvba,Driftweg 1 ,8450,Bredene,550504.875,715580.0625
4038,350204,Apotheek Carbonez Bvba,Peter Benoitlaan 2 A,8450,Bredene,551694.125,716191
4039,430502,Van Glabeke,Stationsstraat 3 ,9900,Eeklo,593961.9375,708514.0625
4040,431804,Apotheek Deraphar,Grote Markt 44 ,9060,Zelzate,610933.3125,710258.875
4041,440401,Goeminne Charlotte,Dorpstraat 30 ,9800,Deinze,593302.4375,686244.4375
4042,310537,Latruwe Christine,Braambergstraat 23 ,8000,Brugge,570376.25,711516.5
4043,130805,Optiphar Apotheek Geel,Dr. Van De Perrestraat 140 ,2440,Geel,693203,707326
4044,417001,Apo Coop Geraardsbergen Viane,Vianeplein 2 ,9500,Geraardsbergen,618495.1875,659371.75
4045,723002,Goed,Markt 37 ,3990,Peer,726069,702975.3125
4046,734205,Bessemer Apotheek Bvba,Bessemerstraat 274 ,3620,Lanaken,739546.0625,677065.125
4047,234002,Apotheek Bilcke Bvba,Mechelseweg 154 ,1880,Kapelle-op-den-bos,649339.0625,689105.9375
4048,247401,Apoteek Staes Nv,Dorpsstraat 76 ,3294,Diest,695754.0625,688255.25
4049,313902,Apotheek Wenduine Pharma,Kerkstraat 7 ,8420,De Haan,560071.0625,721982.625
4050,421702,Lynn Vander Stricht,Dendermondsesteenweg 23 A ,9290,Berlare,621793.3125,693088.9375
4051,113719,Farmapunt Mortsel,Deurnestraat 143 ,2640,Mortsel,655315.3125,707531.375
4052,743001,Apotheek Val-meer,Rechtstraat 39 ,3770,Riemst,736302.5625,664850.0625
4053,332903,Apotheek Renard Nv,Speldenstraat 14 ,8940,Wervik,556281.9375,664253.625
4054,236501,Apotheek Perk,De Ribaucourtplein 2 ,1820,Steenokkerzeel,658986.875,680253.5
